"recipe_id","recipe_name","ingredients","cuisine","calories","rating","instructions","difficulty","image_url"
"630","Sweet Pork with Apples and Prunes","4 pork chops, 2 tbsp olive oil (divided), 2 red onions (sliced), 2 green apples (cored and sliced), 1/2 cup prunes (halved), 1/2 cup chicken stock, 1 tbsp fresh sage (chopped, plus extra for garnish), salt and fresh ground black pepper to taste","American","808","5.0","Heat 1 tablespoon oil in a large frying pan over medium heat ? cook pork chops for 1 minute each side until lightly browned, then transfer to a plate | Heat remaining oil in the pan, add sliced onions, and cook for 2-3 minutes until softened | Add apple slices and toss in the pan, stirring frequently, until the apple begins to color | Place onion-apple mixture in the bottom of a slow cooker | Add stock, prunes, 1 tablespoon fresh sage, and the browned pork chops | Cover and cook on high for 3-4 hours or low for 6-8 hours | Season to taste and serve with a sprinkle of fresh sage","easy","https://images.pexels.com/photos/5448357/pexels-photo-5448357.jpeg?auto=compress&cs=tinysrgb&h=350"
"631","Spinach and Mushroom Lasagna","3 tbsp unsalted butter (divided), 200g mushrooms (sliced), 1 medium onion (diced), 3 cloves garlic (minced), 1 box frozen chopped spinach (thawed and squeezed dry), 1/4 tsp salt, 1/4 tsp black pepper, 3 tbsp all-purpose flour, 2 cups chicken or vegetable broth, 1 cup milk, 1/2 tsp dried thyme, 1/2 tsp dried basil, 1 cup havarti cheese (shredded), 1 cup Gouda cheese (shredded), 9 no-boil lasagna noodles","Italian","282","5.0","Preheat oven to 350?F (175?C) | Melt 1 tablespoon butter in a large saut? pan over medium-high heat ? add mushrooms and cook until golden, about 5 minutes | Add onions and garlic and saut? for 3 minutes | Add drained spinach, salt, and pepper ? stir well and saut? for 5 minutes | In a saucepan, melt 4 tablespoons butter over medium heat ? add flour and cook, stirring constantly | Gradually add broth and milk ? cook, stirring, until smooth and thickened, about 5 minutes | Remove from heat when it begins to boil and add thyme and basil | Combine shredded cheeses | Pour 1/2 cup sauce into a 9 x 13-inch pan | Layer 5 noodles, half the mushroom-spinach mixture, half the cheese, and half the sauce ? repeat layers | Cover tightly with foil and bake for 45 minutes | Remove foil and bake 15 minutes longer | Let rest before serving","easy","https://images.pexels.com/photos/4079522/pexels-photo-4079522.jpeg?auto=compress&cs=tinysrgb&h=350"
"632","Fried Morel Mushrooms","500g fresh morel mushrooms (sliced lengthwise, soaked overnight in salted water), 1 cup tempura batter mix, 1 cup cold water, 1 cup Crisco shortening (for frying), 1 tsp seasoned salt","American","926","4.4","Slice morels lengthwise and soak overnight in salted water in the refrigerator | Drain and rinse mushrooms in cold water, then dry on a towel | Mix the tempura batter with cold water and seasoned salt | In a large skillet, melt Crisco over high heat until very hot (375-400?F) | Dip each mushroom half in batter and carefully place in the hot oil ? fry in batches without crowding | Fry until golden brown, turning once | Drain on paper towels and serve hot","easy","https://images.pexels.com/photos/22882529/pexels-photo-22882529.jpeg?auto=compress&cs=tinysrgb&h=350"
"633","Avocado Goat Cheese Dip","2 ripe avocados, 1/3 cup sour cream, 2 tbsp fresh lemon juice, 1 clove garlic (minced), 1/4 tsp ground black pepper, 1/4 tsp salt, 2 tbsp red onion (finely diced), 100g goat cheese (crumbled)","Mexican","392","4.4","In a medium bowl, combine avocados, sour cream, lemon juice, garlic, pepper, salt, and goat cheese | Mash with a fork until well combined but still slightly chunky | Stir in diced red onion | Serve with tortilla chips or crackers","easy","https://images.pexels.com/photos/12035834/pexels-photo-12035834.jpeg?auto=compress&cs=tinysrgb&h=350"
"634","Spicy Crab and Shrimp Soup","2 tbsp unsalted butter, 1 medium onion (diced), 2 celery stalks (diced), 1 can (400g) diced tomatoes with juice, 1 cup tomato juice, 1/4 cup dry sherry, 1/2 cup pearl barley, 1 bay leaf, 1 tsp Worcestershire sauce, 1/2 tsp dried oregano, 1/2 tsp garlic powder, 1/4 tsp cayenne pepper, 2 cups clam juice, 200g crabmeat, 200g medium shrimp (peeled), salt and black pepper to taste","American","409","4.4","Melt butter in a heavy saucepan over medium-high heat | Add onion and celery ? saut? until tender, about 6 minutes | Add clam juice, diced tomatoes with their juices, and sherry ? bring to a boil | Add barley, bay leaf, Worcestershire sauce, oregano, garlic powder, and cayenne | Simmer until barley is tender, stirring often, about 25 minutes | Add crabmeat and shrimp ? simmer until shrimp are cooked through, about 3 minutes | Season with salt and pepper and serve hot","easy","https://images.pexels.com/photos/17598284/pexels-photo-17598284.jpeg?auto=compress&cs=tinysrgb&h=350"
"635","Spicy Mussels with Chorizo","1 medium onion (diced), 2 tbsp unsalted butter, 4 cloves garlic (minced), 150g chorizo sausage (diced), 1 tbsp harissa (or 1 tbsp tomato paste + 1/4 tsp cayenne), 1/4 tsp red pepper flakes, 1/2 cup dry white wine, 1/2 cup chicken stock, 1 kg fresh mussels (cleaned and debearded), 1/2 cup heavy cream, crusty French bread for serving","Spanish","717","4.6","In a large saucepan or Dutch oven, cook diced onion in butter over medium heat until soft, about 5 minutes | Add garlic and chorizo ? cook until the sausage loses its raw color, about 5 minutes | Add harissa and red pepper flakes, then turn heat to high | Deglaze the pan with white wine, allowing it to bubble for a minute | Lower heat to medium, add chicken stock, and bring to a simmer | Add the cleaned mussels, cover, and steam until the mussels open, 3 to 4 minutes ? discard any that do not open | Add cream and stir | Serve immediately with crusty French bread for dipping","medium","https://images.pexels.com/photos/26586448/pexels-photo-26586448.jpeg?auto=compress&cs=tinysrgb&h=350"
"636","Roasted Tomato Salsa","6 Roma tomatoes (roughly chopped), 2 shallots (roughly chopped), 1 red bell pepper (roughly chopped), 4 cloves garlic, 2 red chilies (seeds removed for less heat), 2 tbsp fresh coriander, 1/4 cup water, 1 tsp cumin seeds (toasted and ground), 1/4 tsp black pepper, 1 tbsp olive oil, salt to taste","Mexican","59","5.0","Preheat oven to 180?C (350?F) | Roughly chop tomatoes, shallots, bell pepper, garlic, and chilies | Place on a lined baking tray and lightly brush with olive oil | Roast until tomatoes and capsicum start to blacken | Meanwhile, lightly toast cumin seeds in a dry pan until fragrant ? remove from heat and grind | Place all ingredients in a blender and blend to combine but not pur?e ? leave some texture | Serve with tortilla chips","easy","https://images.pexels.com/photos/31886975/pexels-photo-31886975.jpeg?auto=compress&cs=tinysrgb&h=350"
"637","Red Beans and Rice","2 tbsp olive oil, 200g lean ham (diced), 1 medium onion (diced), 1 green bell pepper (diced), 200g chorizo sausage (sliced), 3 cloves garlic (minced), 1 tsp ground cumin, 2 cans (400g each) red kidney beans (drained), 1 can (400g) tomato sauce, 1 tsp Tabasco sauce, 1 cup uncooked white rice, 4 cups water, 1 tsp salt","Puerto Rican","726","5.0","Heat olive oil in a large saucepan over medium heat | Add ham, chorizo, onion, green pepper, garlic, and cumin ? saut? until vegetables are tender | Add beans, tomato sauce, and Tabasco ? simmer for 5 minutes | Add rice, water, and salt ? bring to a boil | Reduce heat, cover, and simmer until rice is tender, about 20 minutes | Serve hot","easy","https://images.pexels.com/photos/34590137/pexels-photo-34590137.jpeg?auto=compress&cs=tinysrgb&h=350"
"638","Egg Breakfast Muffins","1 bell pepper (diced), 3 spring onions (sliced), 6 cherry tomatoes (halved), 6 large eggs, 1/2 cup cheddar cheese (shredded), 1 cup fresh spinach (chopped), 1/2 tsp salt, 1/4 tsp black pepper, hot sauce (optional)","American","118","4.4","Preheat oven to 200?C (390?F) | Wash and dice the pepper, onions, and tomatoes ? place in a large mixing bowl | Wash and roughly chop the spinach ? add to the bowl | Crack eggs into the bowl, add salt, and mix well | Grease a muffin tin with oil and pour the egg mixture evenly into the slots | Top each muffin with shredded cheese if desired | Bake for 15-18 minutes until the tops are firm to the touch | Serve hot","medium","https://images.pexels.com/photos/6529823/pexels-photo-6529823.jpeg?auto=compress&cs=tinysrgb&h=350"
"639","Parmesan-Crusted Salmon","4 salmon fillets (about 150g each), 1/2 cup Parmesan cheese (grated), 1 tbsp Italian seasoning, 2 tbsp olive oil","American","438","4.3","Heat olive oil in a saut? pan over medium-high heat | Combine Parmesan cheese and Italian seasoning on a plate | Dredge the salmon fillets in the cheese mixture, pressing to coat evenly | Place in the hot pan and cook for approximately 3 minutes on each side until the crust is golden and the salmon is cooked through | Serve immediately","easy","https://images.pexels.com/photos/30553179/pexels-photo-30553179.jpeg?auto=compress&cs=tinysrgb&h=350"
"640","Chicken and Dressing","4 chicken breasts (boiled, deboned, and cut into pieces, broth reserved), 1 can (400g) cream of chicken soup, 1 can (400g) cream of mushroom soup, 1/2 cup milk, 1/2 cup margarine (melted), 1 package Pepperidge Farm stuffing mix, 1 1/2 cups reserved chicken broth","American","602","4.0","Boil chicken until tender ? reserve broth, debone, and cut meat into small pieces | Place chicken in the bottom of a greased casserole pan | Mix soups and milk together and pour over the chicken | Melt margarine, toss with the stuffing mix, and moisten with about 1 1/2 cups of the reserved broth | Layer the stuffing mixture on top of the soup mixture | Bake at 350?F (175?C) for 30 minutes until hot and golden | Serve warm","easy","https://images.pexels.com/photos/8725397/pexels-photo-8725397.jpeg?auto=compress&cs=tinysrgb&h=350"
"641","Tortilla Chip Casserole","500g ground beef, 1 medium onion (diced), 1 tsp kosher salt, 1 tbsp chili powder, 1 can (400g) tomato sauce, 1/2 cup sour cream, 1/2 cup cottage cheese, 1 can (200g) diced green chilies, 1/4 cup sliced black olives, 2 cups cheddar cheese (shredded), 4 cups tortilla chips (crushed)","American","618","4.3","Preheat oven to 350?F (175?C) and butter a 9 x 13-inch casserole pan | Brown the ground beef and onion together ? drain | Add salt, chili powder, and tomato sauce ? simmer for 10 minutes | Crush tortilla chips and place half in the bottom of the prepared dish | Add the meat sauce, then layer with sour cream, cottage cheese, green chilies, and olives | Top with cheddar cheese, then the remaining chips | Bake for 45 minutes until hot and bubbly | Serve hot","medium","https://images.pexels.com/photos/7033900/pexels-photo-7033900.jpeg?auto=compress&cs=tinysrgb&h=350"
"642","Stewed Oxtails Caribbean Style","1.5 kg oxtails (seasoned with salt and pepper), 3 tbsp olive oil, 1 medium onion (diced), 3 celery stalks (diced), 2 carrots (diced), 4 cloves garlic (minced), 2 green onions (sliced), 1 tbsp fresh ginger (grated), 2 tbsp tomato paste, 2 tbsp all-purpose flour, 1 bottle dark beer, 1 tsp ground allspice, 2 cups low-sodium beef broth, salt and fresh ground black pepper, jasmine rice for serving","Caribbean","153","5.0","Season oxtails with salt and pepper | Heat oil in a large heavy pot over medium heat ? add half the oxtails and brown on all sides, about 3-4 minutes per side, then repeat with remaining oxtails | When all oxtails are browned, add onion, celery, and carrots ? saut? until softened | Add garlic, green onion, and ginger ? saut? about 1 minute, stirring often | Add tomato paste and stir well, then sprinkle flour over vegetables and stir to combine ? cook for 2 minutes | Add beer and turn up heat to medium-high ? bring to a boil and cook for 5 minutes | Add allspice, stock, and oxtails ? return to a boil, cover, reduce heat, and simmer until oxtails are tender, about 2 hours | Serve over jasmine rice","medium","https://images.pexels.com/photos/30746554/pexels-photo-30746554.jpeg?auto=compress&cs=tinysrgb&h=350"
"643","Chili Shrimp Dip","1/2 cup chili sauce, 1/4 cup onion (diced), 2 tbsp prepared horseradish, 1/2 tsp Tabasco sauce, 1 tsp Worcestershire sauce, 500g cold boiled shrimp for dipping","American","378","4.2","Place chili sauce, onion, horseradish, Tabasco, and Worcestershire sauce in a blender ? blend until thoroughly mixed | Chill for at least 1 hour | Serve as a dip for cold boiled shrimp","easy","https://images.pexels.com/photos/33980002/pexels-photo-33980002.jpeg?auto=compress&cs=tinysrgb&h=350"
"644","Cuban-Style Pork Shoulder","1.5 kg pork shoulder (cut into large pieces), 6 cloves garlic (minced), 1 tbsp salt, 1 tsp dried oregano, 1 tsp ground cumin, 1/2 tsp black pepper, 1 tbsp orange zest, 1/4 cup white vinegar, 1/4 cup fresh orange juice, 2 tbsp fresh lime juice, 2 large onions (sliced), 1/2 cup vegetable broth","Cuban","779","5.0","In a large bowl, combine garlic, salt, oregano, cumin, black pepper, and orange zest to make a paste | Stir in vinegar, orange juice, and lime juice | Add the pork pieces and toss until evenly coated ? set aside to marinate | Slice onions and arrange in an even layer in the bottom of a slow cooker | Pour broth over the onions | Arrange the pork in an even layer over the onions, pouring over any reserved marinade | Cover and cook on high for 4 to 4 1/2 hours (or 8 hours on low) until the pork is fork-tender | Remove from heat, crack the lid to cool slightly, then gently stir the pork with the onions and serve","easy","https://images.pexels.com/photos/29850458/pexels-photo-29850458.jpeg?auto=compress&cs=tinysrgb&h=350"
